"시군구코드","지정년도","지정번호","신청일자","지정일자","업소명","소재지도로명","소재지지번","허가(신고)번호","업태명","주된음식","영업장면적(㎡)","행정동명","급수시설구분","소재지전화번호"
"3040000","2008","5554","20080430","20080620","신라전골","서울특별시 광진구 광나루로56길 85 테크노-마트21 9층 006호 (구의동)","서울특별시 광진구 구의동  546번지 4호  테크노-마트21","3040000-101-1998-02200","한식","부대찌게","51.36","구의제3동","상수도전용","0234241513"
"3040000","2006","5475","20060404","20060510","신선설농탕자양점","서울특별시 광진구 자양로 139 (자양동)","서울특별시 광진구 자양동  766번지 10호  ","3040000-101-1994-00486","한식","설렁탕","88.17","자양제1동","상수도전용","02 4547944"
"3040000","2010","5614","20100618","20100720","양평해장국","서울특별시 광진구 동일로 402 (중곡동)","서울특별시 광진구 중곡동  190번지 37호  ","3040000-101-2007-00093","한식","해장국","79.52","중곡제3동","상수도전용","02 9766820"
"3040000","2015","0012","20151013","20151013","연길왕꼬치","서울특별시 광진구 동일로18길 86 (자양동)","서울특별시 광진구 자양동  4번지 6호  ","3040000-101-2014-00293","중국식","양꼬치 탕수육","195.77","자양제4동","","02 4637741"
"3040000","2008","5562","20080430","20080620","영산강","서울특별시 광진구 자양로16길 24 (자양동)","서울특별시 광진구 자양동  680번지 20호  ","3040000-101-2002-00114","한식","홍삼합","94.58","자양제2동","","02 4522119"
"3040000","2005","5464","20051111","20051111","예담밥상","서울특별시 광진구 동일로22길 13 (화양동)","서울특별시 광진구 화양동  44번지 68호  ","3040000-101-1992-03860","한식","한정식","72.46","화양동","상수도전용","02 4690072"
"3040000","2008","5570","20081103","20081201","옛집","서울특별시 광진구 아차산로76가길 18 (광장동)","서울특별시 광진구 광장동  326번지 9호  ","3040000-101-2006-00237","한식","김치찌개","69.95","광장동","상수도전용","0222014369"
"3040000","2003","5372","20031203","20031203","왕돈","서울특별시 광진구 천호대로112길 13 (능동)","서울특별시 광진구 능동  235번지 1호  ","3040000-101-2002-00144","한식","부대찌개","93.92","능동","상수도전용","02 4579457"
"3040000","2009","5600","20090910","20091105","원할머니보쌈","서울특별시 광진구 용마산로 37 (중곡동)","서울특별시 광진구 중곡동  123번지 6호  ","3040000-101-1988-03919","한식","보쌈","120.76","중곡제2동","상수도전용","02 4460033"
"3040000","2018","0011","20180823","20181023","유키노하나","서울특별시 광진구 아차산로33길 21-5 1~3층 (화양동)","서울특별시 광진구 화양동  8번지 86호  ","3040000-101-2017-00299","일식","생선회","165.17","화양동","","0260859512"
"3040000","2003","5365","20031203","20031203","장수면옥","서울특별시 광진구 광나루로56길 85 9층동 1호 (구의동테크노마트21)","서울특별시 광진구 구의동  546번지 4호 9층 테크노마트21-1","3040000-101-1998-02173","한식","냉면","86.59","구의제3동","상수도전용","0234241130"
"3040000","2006","5480","20060404","20060510","주식회사 돕","서울특별시 광진구 아차산로31길 9 (화양동)","서울특별시 광진구 화양동  9번지 22호  ","3040000-101-2002-00414","한식","감자탕","108.84","화양동","","02 4992838"
"3040000","2017","0009","20170915","20171018","정성한줄","서울특별시 광진구 아차산로 537-17 1층 17호 (광장동)","서울특별시 광진구 광장동  582번지  1층-17","3040000-101-2016-00313","한식","김밥","45.20","광장동","","0234378253"
"3040000","2019","0004","20190910","20191029","울랄라대패삼겹","서울특별시 광진구 면목로 183-1 (중곡동)","서울특별시 광진구 중곡동  210번지 10호  ","3040000-101-1996-01716","한식","대패삼겹살","54.15","중곡제3동","상수도전용","02 4991888"
"3040000","2021","0001","20211015","20211129","원할머니보쌈(구의역점)","서울특별시 광진구 아차산로51길 45 (구의동)","서울특별시 광진구 구의동  252번지 57호  ","3040000-101-2004-00033","한식","보쌈","77.29","구의제1동","상수도전용","02 4535357"
"3040000","2021","0002","20211015","20211129","삼보수제갈비","서울특별시 광진구 능동로 366 비버리캐슬 1층 101호 (중곡동)","서울특별시 광진구 중곡동  41번지 33호  비버리캐슬","3040000-101-2018-00330","한식","갈비탕","172.98","중곡제2동","",""
"3040000","2021","0003","20211015","20211129","신창면옥","서울특별시 광진구 자양번영로 67 (자양동)","서울특별시 광진구 자양동  227번지 283호  ","3040000-101-2006-00076","한식","냉면","72.90","자양제3동","상수도전용","02 4440592"
"3040000","2021","0004","20211015","20211129","환이네갈비살(본점)","서울특별시 광진구 아차산로29길 24 1층 (화양동)","서울특별시 광진구 화양동  9번지 36호  ","3040000-101-2012-00186","한식","갈비","59.58","화양동","",""
"3040000","2013","5652","20130730","20130912","닭한마리손칼국수","서울특별시 광진구 답십리로 364 (중곡동)","서울특별시 광진구 중곡동  582번지 3호  ","3040000-101-2002-00163","한식","닭한마리","89.72","중곡제3동","상수도전용","02 4946121"
"3040000","2013","5650","20130730","20130912","대갈집","서울특별시 광진구 능동로 49 (자양동)","서울특별시 광진구 자양동  550번지 1호  ","3040000-101-2006-00005","한식","갈비","93.09","자양제4동","상수도전용","02 4632702"
"3040000","2016","0005","20161021","20161021","할머니추어탕자양점","서울특별시 광진구 자양번영로 33 (자양동)","서울특별시 광진구 자양동  581번지 3호  ","3040000-101-1998-03998","한식","추어탕","156.12","자양제3동","상수도전용","02 4588808"
"3040000","2016","0008","20161021","20161021","능동순두부","서울특별시 광진구 동일로60길 24 (군자동)","서울특별시 광진구 군자동  93번지 1호  ","3040000-101-1995-00538","한식","해물순두부","80.53","군자동","상수도전용","02 4981753"
"3040000","2016","0013","20161021","20161021","민벅","서울특별시 광진구 능동로13길 39 한아름건물 1층 (화양동)","서울특별시 광진구 화양동  10번지 1호  한아름건물 1층","3040000-101-2006-00187","경양식","함박스테이크","175.18","화양동","","02 4694455"
"3040000","2016","0012","20161021","20161021","건국갈비","서울특별시 광진구 광나루로22가길 18 (화양동)","서울특별시 광진구 화양동  496번지 4호  ","3040000-101-1997-01987","한식","돼지갈비","53.58","화양동","상수도전용","0222010818"
"3040000","2017","0002","20170915","20171018","얼땅쟈","서울특별시 광진구 동일로18길 68 1층 (자양동)","서울특별시 광진구 자양동  11번지 3호  1층","3040000-101-2015-00235","중국식","딤섬","83.30","자양제1동","","02 4659285"
"3040000","2017","0006","20170915","20171018","내가찜한닭(건대점)","서울특별시 광진구 아차산로33길 63 (화양동)","서울특별시 광진구 화양동  12번지 30호  ","3040000-101-2000-08888","한식","찜닭","74.46","화양동","상수도전용","02 4641238"
"3040000","2016","0001","20161021","20161021","찜집","서울특별시 광진구 자양번영로 44 (자양동(1층))","서울특별시 광진구 자양동  610번지 6호  (1층)","3040000-101-2010-00178","한식","찜","110.00","자양제1동","","02 4440007"
"3040000","1999","5197","19990730","19990730","금용각","서울특별시 광진구 긴고랑로 106 (중곡동)","서울특별시 광진구 중곡동  125번지 1호  ","3040000-101-1995-01449","중국식","자장면","73.57","중곡제2동","상수도전용","02 4988080"
"3040000","2014","0002","20140915","20140915","산울","서울특별시 광진구 아차산로73길 48 2층 201호 (광장동)","서울특별시 광진구 광장동  248번지 22호  ","3040000-101-2011-00159","한식","곤드레정식","82.00","광장동","","02 4532277"
"3040000","2003","5374","20031203","20031203","등촌샤브칼국수","서울특별시 광진구 용마산로 128 (중곡동)","서울특별시 광진구 중곡동  18번지 67호  ","3040000-101-2002-00283","분식","샤브샤브","129.78","중곡제4동","상수도전용","02 4546889"
"3040000","2008","5559","20080430","20080620","(유)아웃백스테이크하우스코리아 건대스타시티점","서울특별시 광진구 능동로 92 롯데백화점 스타시티몰 2층 (자양동)","서울특별시 광진구 자양동  227번지 342호  롯데백화점 스타시티몰2층","3040000-101-2006-00139","경양식","스테이크","605.00","자양제3동","상수도전용","0222183021"
"3040000","1999","5172","19990730","19990730","(주)남원추어탕","서울특별시 광진구 동일로 114 (화양동)","서울특별시 광진구 화양동  42번지 16호  ","3040000-101-1997-06069","한식","추어탕","104.16","화양동","상수도전용","02 4988649"
"3040000","2020","0005","20200901","20201111","금하","서울특별시 광진구 아차산로36길 5 4층 (자양동)","서울특별시 광진구 자양동  227번지 336호  4층","3040000-101-2016-00052","중국식","코스요리","600.97","자양제1동","","02 4048000"
"3040000","1998","5001","19980220","19980220","(주)장군갈비","서울특별시 광진구 용마산로 11 (중곡동)","서울특별시 광진구 중곡동  117번지 11호  ","3040000-101-1980-01123","한식","갈비탕","352.11","중곡제2동","상수도전용","02 4473479"
"3040000","2008","5557","20080430","20080620","가마두에","서울특별시 광진구 아차산로30길 18 (자양동)","서울특별시 광진구 자양동  9번지 35호  ","3040000-101-2001-09884","한식","돼지갈비","123.75","자양제4동","상수도전용","02 4616163"
"3040000","2005","5465","20051111","20051111","남원본가맛추어탕","서울특별시 광진구 동일로 112 (화양동)","서울특별시 광진구 화양동  50번지 2호  ","3040000-101-1990-01634","한식","추어탕","190.17","화양동","상수도전용","02 4990499"
"3040000","2006","5476","20060404","20060510","가마솥도가니탕 장수옥","서울특별시 광진구 용마산로 124 (중곡동)","서울특별시 광진구 중곡동  18번지 69호  ","3040000-101-2005-00081","한식","갈비","170.70","중곡제4동","상수도전용","02 4446888"
"3040000","2005","5459","20051111","20051111","가운소곱창","서울특별시 광진구 아차산로78길 177 (광장동)","서울특별시 광진구 광장동  185번지 2호  ","3040000-101-1996-01757","한식","소곱창","37.50","광장동","상수도전용","0234368118"
"3040000","2003","5375","20031203","20031203","갯마을","서울특별시 광진구 아차산로 443 금강테크노오피스텔 1층 101호 (구의동)","서울특별시 광진구 구의동  219번지 17호  금강테크노오피스텔101호","3040000-101-2002-00361","한식","해물탕","176.64","구의제3동","상수도전용","02 4546279"
"3040000","1998","5090","19980220","19980220","거보주","서울특별시 광진구 아차산로51길 24 1~2층 (구의동)","서울특별시 광진구 구의동  257번지 129호  ","3040000-101-1981-00796","한식","돼지갈비 삼겹살","171.99","구의제1동","상수도전용","02 4476780"
"3040000","2018","0009","20180903","20181023","경성양꼬치","서울특별시 광진구 동일로18길 53 1층 (자양동)","서울특별시 광진구 자양동  10번지 20호  1층","3040000-101-1997-08554","중국식","양꼬치","170.82","자양제4동","상수도전용","02 4676880"
"3040000","2008","5549","20080430","20080620","광나루남원추어탕","서울특별시 광진구 아차산로76가길 15 (광장동)","서울특별시 광진구 광장동  315번지 0호  ","3040000-101-2007-00038","한식","추어탕","54.72","광장동","상수도전용","02 4468167"
"3040000","2018","0001","20180830","20181023","굴다리전주콩나물국밥","서울특별시 광진구 자양로 160 (구의동)","서울특별시 광진구 구의동  251번지 137호  ","3040000-101-2007-00302","한식","콩나물국밥","162.25","구의제1동","상수도전용","02 4588118"
"3040000","2001","5252","20010517","20010517","능동곱창","서울특별시 광진구 긴고랑로 12 (중곡동)","서울특별시 광진구 중곡동  248번지 3호  ","3040000-101-2000-08961","한식","곱창","118.02","중곡제1동","상수도전용","02 4467655"
"3040000","1999","5133","19990730","19990730","능동아구탕","서울특별시 광진구 천호대로 544 (군자동)","서울특별시 광진구 군자동  473번지 18호  ","3040000-101-1984-00917","한식","아구탕","143.29","군자동","상수도전용","02 4679350"
"3040000","1999","5134","19990730","19990730","다도회집","서울특별시 광진구 뚝섬로 670 (자양동)","서울특별시 광진구 자양동  662번지 13호  ","3040000-101-1985-03901","일식","생선회","72.00","자양제2동","상수도전용","02 4537653"
"3040000","2003","5351","20030630","20030630","다락","서울특별시 광진구 광나루로 440 (화양동)","서울특별시 광진구 화양동  467번지 2호  ","3040000-101-1985-03918","일식","알탕","94.60","화양동","상수도전용","02 4444128"
"3040000","2008","5551","20080430","20080620","대가식당","서울특별시 광진구 광나루로 596 (구의동)","서울특별시 광진구 구의동  201번지 4호  ","3040000-101-1996-05560","한식","등심","187.61","구의제3동","상수도전용","02 4557866"
"3040000","2018","0002","20180822","20181023","도치피자 강변","서울특별시 광진구 아차산로62길 14-4 12층 (구의동)","서울특별시 광진구 구의동  218번지 10호  12층","3040000-101-2017-00181","경양식","피자","163.73","구의제3동","","02 4468006"
"3040000","1999","5167","19990730","19990730","동신참치","서울특별시 광진구 광나루로56길 85 9층동 36호호 (구의동테크노마트)","서울특별시 광진구 구의동  546번지 4호 9층 테크노마트-36호","3040000-101-1998-04006","일식","참치회","89.73","구의제3동","상수도전용","0234241339"
"3040000","2000","5217","20001107","20001107","동해바다","서울특별시 광진구 아차산로 453 (구의동)","서울특별시 광진구 구의동  219번지 5호  ","3040000-101-1991-03889","한식","낙지찜","104.80","구의제3동","상수도전용","02 4587721"
"3040000","2017","0001","20170915","20171018","매화반점","서울특별시 광진구 동일로18길 96 1층 (자양동)","서울특별시 광진구 자양동  4번지 11호  ","3040000-101-2002-00179","중국식","양갈비","97.71","자양제1동","상수도전용","02 4621939"
"3040000","2001","5276","20011218","20011218","쭈요일","서울특별시 광진구 능동로 389 (중곡동)","서울특별시 광진구 중곡동  165번지 2호  ","3040000-101-1998-02120","한식","추어탕","72.32","중곡제1동","상수도전용","0260848398"
"3040000","2007","5528","20071026","20071130","채선당","서울특별시 광진구 아차산로 563 (광장동대한제지B/D 지하2층 B202호)","서울특별시 광진구 광장동  445번지 5호  대한제지B/D 지하2층 B202호","3040000-101-2006-00313","한식","샤브샤브","203.93","광장동","상수도전용","0220497888"
"3040000","2007","5517","20070427","20070531","천미향","서울특별시 광진구 능동로 237 2층 (군자동)","서울특별시 광진구 군자동  249번지  ","3040000-101-1997-06090","중국식","자장면","324.52","군자동","상수도전용","02 4648088"
"3040000","2008","5550","20080430","20080620","최원석의돼지한판&서해쭈꾸미광장점","서울특별시 광진구 아차산로 478 (구의동)","서울특별시 광진구 구의동  199번지 15호  ","3040000-101-2004-00067","한식","쭈꾸미","238.80","구의제3동","상수도전용","02 4474544"
"3040000","2008","5577","20081001","20081201","코바코","서울특별시 광진구 강변역로4길 10 (구의동(103호))","서울특별시 광진구 구의동  546번지 11호  (103호)","3040000-101-2006-00169","분식","돈가스","29.25","구의제3동","상수도전용","02 4447893"
"3040000","2011","5628","20111201","20111201","태평양수산회세꼬시","서울특별시 광진구 군자로 183 (군자동)","서울특별시 광진구 군자동  473번지 17호  ","3040000-101-1992-00892","일식","생선회","167.48","군자동","상수도전용","02 4999212"
"3040000","2014","0001","20140915","20140915","팀스쿡","서울특별시 광진구 광나루로50길 10 1층2층 (구의동)","서울특별시 광진구 구의동  202번지 16호  (1층2층)","3040000-101-2013-00235","경양식","피자 파스타 스테이크","197.29","구의제3동","","024470880"
"3040000","2004","5381","20040512","20040512","하이난","서울특별시 광진구 능동로 243-1 (군자동(지하))","서울특별시 광진구 군자동  228번지  (지하)","3040000-101-2003-00326","중국식","자장면","343.62","군자동","상수도전용","02 4660832"
"3040000","2002","5005","20021010","20021010","한방삼계탕","서울특별시 광진구 천호대로 581 (중곡동)","서울특별시 광진구 중곡동  140번지 19호  ","3040000-101-1997-01994","한식","한방삼계탕","99.04","중곡제2동","상수도전용","02 4463610"
"3040000","2018","0007","20180903","20181023","황금손가락","서울특별시 광진구 구의강변로 49 (구의동)","서울특별시 광진구 구의동  593번지 13호  ","3040000-101-1996-01769","일식","초밥","156.02","구의제3동","상수도전용","02 4533599"
"3040000","2008","5558","20080430","20080620","함흥본가면옥","서울특별시 광진구 광나루로 456 1~2층 (화양동)","서울특별시 광진구 화양동  302번지 11호  ","3040000-101-2005-00281","한식","냉면","420.99","화양동","상수도전용","02 4478806"
"3040000","2006","5492","20061023","20061128","행복한우","서울특별시 광진구 구의강변로 30 (구의동목림빌딩 1층)","서울특별시 광진구 구의동  599번지  목림빌딩 1층","3040000-101-2004-00256","한식","갈비살","259.92","구의제3동","상수도전용","02 4466987"
"3040000","2010","5618","20100618","20100720","홍천화로숯불구이","서울특별시 광진구 천호대로110길 27 (능동)","서울특별시 광진구 능동  223번지 45호  ","3040000-101-2003-00322","한식","돼지갈비","92.01","능동","","02 4549285"
"3040000","2011","5620","20111201","20111201","지호한방삼계탕광장점","서울특별시 광진구 아차산로 610 (광장동)","서울특별시 광진구 광장동  326번지 15호  ","3040000-101-2004-00411","한식","삼계탕","149.52","광장동","상수도전용","02452 3990"
"3040000","2011","5632","20111201","20111201","심마니유황오리","서울특별시 광진구 긴고랑로 85 (중곡동)","서울특별시 광진구 중곡동  150번지 175호  ","3040000-101-2007-00069","한식","오리구이","116.86","중곡제2동","상수도전용","02 4521610"
"3040000","1999","5143","19990730","19990730","군자생고기","서울특별시 광진구 천호대로107길 8 (중곡동)","서울특별시 광진구 중곡동  649번지 1호  ","3040000-101-1997-02022","한식","부대찌개","104.37","중곡제1동","상수도전용","02 4675211"
"3040000","2012","5644","20121102","20121231","아차닭국수","서울특별시 광진구 천호대로 675 (구의동)","서울특별시 광진구 구의동  54번지 3호  ","3040000-101-2005-00187","한식","불고기냉면","97.10","구의제2동","상수도전용","02 4447292"
"3040000","2013","5654","20130730","20130912","청춘갈비건대점","서울특별시 광진구 동일로24길 103 12층 (화양동)","서울특별시 광진구 화양동  11번지 9호  ","3040000-101-2000-09461","한식","돼지갈비","178.00","화양동","상수도전용","0260539200"
"3040000","2018","0010","20180928","20181023","안나리숯불개구리","서울특별시 광진구 아차산로30길 23 2층 (자양동)","서울특별시 광진구 자양동  6번지 8호  2층","3040000-101-2017-00210","중국식","","104.33","자양제4동","","02499 1685"
"3040000","2001","5273","20011218","20011218","고향반점","서울특별시 광진구 동일로18길 61 (자양동)","서울특별시 광진구 자양동  9번지 33호  ","3040000-101-1999-08290","중국식","야채볶음요리 탕수육","129.92","자양제4동","상수도전용","02 4663618"
"3040000","2013","5658","20130730","20130912","은행나무집","서울특별시 광진구 아차산로69길 20 (광장동)","서울특별시 광진구 광장동  413번지 13호  1층","3040000-101-2009-00087","한식","오리백숙","49.30","광장동","상수도전용","02 4577100"
"3040000","2019","0001","20190910","20191029","다옴순대국감자탕 군자점","서울특별시 광진구 천호대로 546 (군자동)","서울특별시 광진구 군자동  478번지 1호  ","3040000-101-2006-00152","한식","곰탕","92.65","군자동","상수도전용","02 4658989"
"3040000","2019","0002","20190910","20191029","능동국시","서울특별시 광진구 능동로35길 23 (군자동)","서울특별시 광진구 군자동  474번지 2호  ","3040000-101-1983-05341","분식","칼국수","91.00","군자동","상수도전용","02 4648877"
"3040000","2019","0008","20190910","20191029","고향반점","서울특별시 광진구 동일로18길 101 1층 (자양동)","서울특별시 광진구 자양동  5번지 12호  1층","3040000-101-2017-00219","중국식","양꼬치","223.97","자양제4동","","02 4983618"
"3040000","2019","0007","20190910","20191029","명봉반점","서울특별시 광진구 뚝섬로31길 59 (자양동)","서울특별시 광진구 자양동  4번지 1호  ","3040000-101-1996-03972","중국식","양꼬치","114.40","자양제4동","상수도전용","02 4988808"
"3040000","2019","0005","20190910","20191029","복만루","서울특별시 광진구 동일로20길 106 2층 201호 (자양동)","서울특별시 광진구 자양동  5번지 13호  ","3040000-101-2008-00100","중국식","샤브샤브","78.41","자양제4동","상수도전용","02 4981685"
