"시군구코드","지정년도","지정번호","신청일자","지정일자","업소명","소재지도로명","소재지지번","허가(신고)번호","업태명","주된음식","영업장면적(㎡)","행정동명","급수시설구분","소재지전화번호"
"3170000","2008","182 ","20080630","20080717","본죽","서울특별시 금천구 시흥대로 399 (독산동6 씨티렉스 502호 (시흥대로286))","서울특별시 금천구 독산동  291번지 5호  6 씨티렉스 502호 (시흥대로286)","3170000-101-2004-00266","한식","야채죽","52.43","독산제1동","상수도전용","02 8956288"
"3170000","2009","0210","20090703","20090804","원당감자탕","서울특별시 금천구 가산디지털1로 70 (가산동호서대벤처타워 105호)","서울특별시 금천구 가산동  319번지 0호  호서대벤처타워 105호","3170000-101-2008-00232","한식","","170.72","가산동","","02  26275353"
"3170000","2010","225 ","20100813","20100930","최가구이","서울특별시 금천구 시흥대로 371 (독산동1층)","서울특별시 금천구 독산동  292번지 8호  1층","3170000-101-2001-07051","한식","","54.80","독산제1동","상수도전용","02 8962774"
"3170000","2015","0017","20151023","20151130","참숯화로구이","서울특별시 금천구 가산디지털1로 45 206207호 (가산동 이앤씨드림타워8차)","서울특별시 금천구 가산동  327번지 27호  ","3170000-101-2008-00276","한식","식육","185.73","가산동","상수도전용","0263406777"
"3170000","2013","0009","20130531","20130716","(주)무한씨앤디","서울특별시 금천구 가산디지털1로 168 우림라이온스밸리 B동 지하1층 구내식당호 (가산동)","서울특별시 금천구 가산동  371번지 28호  우림라이온스밸리","3170000-101-2005-00026","한식","한식","1262.78","가산동","상수도전용","0220264567"
"3170000","2015","0005","20151023","20151130","대호정","서울특별시 금천구 시흥대로52길 51 (시흥동지상1층 (대명시장길 16))","서울특별시 금천구 시흥동  889번지 2호  지상1층 (대명시장길 16)","3170000-101-1992-05904","한식","식육","117.85","시흥제1동","상수도전용","0208020974"
"3170000","2015","0003","20151023","20151130","수원암소마을","서울특별시 금천구 시흥대로58길 13 (시흥동지상1층 (대명시장길13))","서울특별시 금천구 시흥동  885번지 9호  지상1층 (대명시장길13)","3170000-101-2008-00093","한식","식육","97.90","시흥제1동","",""
"3170000","2015","0004","20151023","20151130","풍년집 정육식당","서울특별시 금천구 시흥대로 100 지상1층 (시흥동)","서울특별시 금천구 시흥동  940번지 6호  ","3170000-101-2003-00182","한식","식육","90.00","시흥제3동","상수도전용",""
"3170000","2015","0019","20151023","20151130","정든소문난순대국","서울특별시 금천구 시흥대로123길 24 (독산동 지상1층)","서울특별시 금천구 독산동  288번지 10호  지상1층","3170000-101-1999-02223","한식","순대국","129.90","독산제1동","상수도전용","02 8638429"
"3170000","2015","0016","20151023","20151130","명가교동짬뽕","서울특별시 금천구 디지털로9길 46 103호 (가산동 이앤씨드림타워7차 지상1층)","서울특별시 금천구 가산동  60번지 44호  이앤씨드림타워7차 지상1층-103","3170000-101-2008-00168","중국식","짜장짬뽕","106.92","가산동","",""
"3170000","2013","0019","20130531","20130716","웰빙푸드","서울특별시 금천구 디지털로9길 32 (가산동갑을그레이트밸리 B101호)","서울특별시 금천구 가산동  60번지 5호  갑을그레이트밸리 B101호","3170000-101-2010-00157","한식","한식","634.08","가산동","상수도전용","02 8393400"
"3170000","2015","0020","20151023","20151130","제주 탐하리","서울특별시 금천구 가산로9길 12-8 가산지웰에스테이트2차 1동 1층 101호 (가산동)","서울특별시 금천구 가산동  143번지 6호  ","3170000-101-2013-00279","한식","식육","47.48","가산동","","02 8659233"
"3170000","2008","200 ","20080630","20080717","부뚜막청국장","서울특별시 금천구 독산로 242 (독산동지상1층 (독산동길 127))","서울특별시 금천구 독산동  1020번지 7호  지상1층 (독산동길 127)","3170000-101-2007-00225","한식","청국장","185.62","독산제4동","상수도전용","02 8397828"
"3170000","2013","0030","20131022","20131210","바르미샤브샤브","서울특별시 금천구 벚꽃로 266 (가산동 마리오아울렛3관 13층)","서울특별시 금천구 가산동  60번지 20호  마리오아울렛3관 13층","3170000-101-2012-00212","한식","샤브샤브","382.49","가산동","상수도전용","0220672454"
"3170000","2009","0212","20090703","20090804","퐁닭&오늘한판","서울특별시 금천구 벚꽃로 312 (가산동 지상1층)","서울특별시 금천구 가산동  41번지 11호  지상1층","3170000-101-2008-00266","한식","","186.21","가산동","상수도전용","02 8557417"
"3170000","2015","0013","20151023","20151130","통영식당","서울특별시 금천구 가산디지털2로 165 107호 (가산동 백상스타타워2차 지상1층)","서울특별시 금천구 가산동  459번지 22호  ","3170000-101-2011-00315","한식","순대국","126.85","가산동","상수도전용","02 8587070"
"3170000","2007","007 ","20070510","20070726","미식가","서울특별시 금천구 가마산로 96 지상1층 113호 (가산동 대륭테크노타운8차)","서울특별시 금천구 가산동  481번지 11호  대륭테크노타운 8차 113호","3170000-101-2005-00142","한식","보쌈","136.89","가산동","상수도전용","02 8642563"
"3170000","2013","0010","20130531","20130716","화로구이","서울특별시 금천구 범안로 1200 (독산동지상12층 (독산역길 59))","서울특별시 금천구 독산동  1007번지 0호  지상12층 (독산역길 59)","3170000-101-2005-00239","한식","돼지갈비","601.50","독산제1동","상수도전용","02 8948592"
"3170000","2009","0201","20090703","20090804","고을숯불갈비","서울특별시 금천구 금하로 720 125호 (시흥동 에벤에셀프라자 지상1층)","서울특별시 금천구 시흥동  912번지 20호  에벤에셀프라자 지상1층-125","3170000-101-2007-00137","한식","","340.38","시흥제5동","상수도전용","02 8085979"
"3170000","2010","214 ","20100813","20100930","미각","서울특별시 금천구 가산디지털1로 151 104호 (가산동 이노플렉스1차)","서울특별시 금천구 가산동  371번지 47호  이노플렉스1차-104","3170000-101-2009-00142","한식","","85.32","가산동","상수도전용","02  66790044"
"3170000","2013","0017","20130531","20130716","미가정 독산","서울특별시 금천구 범안로 1130 (가산동 디지털엠파이어 B101호)","서울특별시 금천구 가산동  685번지 0호  디지털엠파이어 B101호","3170000-101-2010-00120","한식","한식","576.91","가산동","",""
"3170000","2011","0009","20111220","20111220","고기마을 호수","서울특별시 금천구 벚꽃로 73 (독산동금천현대아파트 상가동 201호)","서울특별시 금천구 독산동  711번지 2호  금천현대아파트 상가동 201호","3170000-101-2010-00242","한식","","75.26","독산제1동","상수도전용",""
"3170000","2008","0217","20070410","20080717","은행골 2","서울특별시 금천구 시흥대로 198 (시흥동지하1층)","서울특별시 금천구 시흥동  890번지 10호  지하1층","3170000-101-1993-03555","일식","","270.22","시흥제1동","상수도전용","02 8094988"
"3170000","2006","0021","20060510","20060710","남원추어탕","서울특별시 금천구 시흥대로120길 1 (독산동(우정길39))","서울특별시 금천구 독산동  1013번지 37호  (우정길39)","3170000-101-2000-06310","한식","추어탕","50.13","독산제4동","상수도전용","02 8554501"
"3170000","2013","0020","20130531","20130716","파챠이","서울특별시 금천구 가산디지털1로 88 106호 (가산동 IT프리미어타워)","서울특별시 금천구 가산동  345번지 50호  IT프리미어타워-106","3170000-101-2011-00079","한식","자장면","154.75","가산동","",""
"3170000","2015","0001","20151023","20151130","풍년갈비","서울특별시 금천구 디지털로12길 33 지상1층 (가산동)","서울특별시 금천구 가산동  143번지 28호  지상1층","3170000-101-1989-05196","한식","","197.28","가산동","상수도전용","02864 5416"
"3170000","2004","0001","20030310","20040701","유경참치","서울특별시 금천구 디지털로12길 21-8 지상12층 (가산동)","서울특별시 금천구 가산동  143번지 37호  12층","3170000-101-1986-05215","일식","","145.73","가산동","상수도전용","02 8526927"
"3170000","2007","039 ","20070706","20070726","강강술래시흥점","서울특별시 금천구 시흥대로 193 아람아이씨티타워 지상12층 201~216호 (시흥동)","서울특별시 금천구 시흥동  991번지  아람아이씨티타워","3170000-101-1997-04142","한식","숯불구이","728.93","시흥제1동","상수도전용","02 8081888"
"3170000","2006","0055","20060510","20060710","예쁜돼지","서울특별시 금천구 벚꽃로 278 B-145호 (가산동 SJ테크노빌 지하1층)","서울특별시 금천구 가산동  60번지 19호  SJ테크노빌 지하1층-B-145","3170000-101-2005-00186","한식","갈비탕","89.10","가산동","상수도전용","33970503"
"3170000","2014","0001","20141231","20141231","엘에이북창동순두부","서울특별시 금천구 가산디지털2로 53 (가산동한라시그마밸리 206호)","서울특별시 금천구 가산동  345번지 90호  한라시그마밸리 206호","3170000-101-2009-00324","한식","","144.48","가산동","상수도전용","02  64435353"
"3170000","2016","0008","20161226","20161226","영동축산정육식당","서울특별시 금천구 독산로75길 21 (독산동 지상1층)","서울특별시 금천구 독산동  1018번지 21호  지상1층","3170000-101-2002-05609","한식","식육","97.96","독산제4동","상수도전용","02 8546005"
"3170000","2008","0222","20080717","20080717","소공동뚝배기","서울특별시 금천구 벚꽃로 298 (가산동대륭포스트타워6차 B118호)","서울특별시 금천구 가산동  50번지 3호  대륭포스트타워6차 B118호","3170000-101-2010-00285","한식","","113.10","가산동","","0220838833"
"3170000","2004","0126","20040701","20040721","돌담집","서울특별시 금천구 독산로50나길 12 (시흥동지상2층(해오름1길 4))","서울특별시 금천구 시흥동  3번지 63호  지상2층(해오름1길 4)","3170000-101-2001-06682","한식","해물찜","63.26","시흥제4동","상수도전용","02 8029040"
"3170000","2007","022 ","20070706","20070726","원할머니보쌈족발&박가부대 독산점","서울특별시 금천구 시흥대로 368 용구빌딩 1층 (독산동)","서울특별시 금천구 독산동  1031번지  용구빌딩 1층","3170000-101-2005-00224","한식","보쌈정식","88.68","독산제1동","상수도전용","8093330"
"3170000","2013","0032","20131022","20131210","육감만족 가산디지털역점","서울특별시 금천구 가산디지털1로 168 A동 216호 (가산동 우림라이온스밸리)","서울특별시 금천구 가산동  371번지 28호 A 우림라이온스밸리-216","3170000-101-2005-00217","한식","족발 보쌈","198.79","가산동","상수도전용","0220264545"
"3170000","2006","027 ","20060510","20060710","봉평막국수&숯불돼지갈비","서울특별시 금천구 디지털로12길 21 (가산동)","서울특별시 금천구 가산동  143번지 45호  지상1층 (먹거리길35)","3170000-101-1989-05225","한식","돼지갈비","102.48","가산동","상수도전용","02 8307261"
"3170000","2015","0010","20151023","20151130","용","서울특별시 금천구 디지털로12길 41 (가산동지상2층)","서울특별시 금천구 가산동  143번지 19호  지상2층","3170000-101-2008-00182","기타","김치찌개","255.76","가산동","","02  830 3319"
"3170000","2010","236 ","20100813","20100930","미미초밥","서울특별시 금천구 시흥대로 192 (시흥동)","서울특별시 금천구 시흥동  903번지 1호  ","3170000-101-2001-07006","회집","","85.95","시흥제1동","상수도전용",""
"3170000","2013","0005","20130531","20130716","무드무드","서울특별시 금천구 탑골로4길 58 (시흥동 지상12층)","서울특별시 금천구 시흥동  243번지 46호  지상12층","3170000-101-2003-00320","한식","","123.55","시흥제2동","상수도전용","02 8023114"
