"시군구코드","지정년도","지정번호","신청일자","지정일자","업소명","소재지도로명","소재지지번","허가(신고)번호","업태명","주된음식","영업장면적(㎡)","행정동명","급수시설구분","소재지전화번호"
"3100000","2004","0040","20040920","20040930","강강술래상계점","서울특별시 노원구 동일로 1628 상계동강강술래 2층 3층 (상계동)","서울특별시 노원구 상계동  1025번지 4호  상계동강강술래 2층 3층","3100000-101-2003-00510","한식","돼지갈비","2265.63","상계1동","상수도전용","9359233"
"3100000","2005","0003","20031219","20050105","팔미낙지한마리수제비","서울특별시 노원구 한글비석로47길 34 혜미빌딩 1층 (상계동)","서울특별시 노원구 상계동  456번지 101호  혜미빌딩 1층","3100000-101-2003-00372","한식","수제비","131.58","상계5동","상수도전용","02  952 5123"
"3100000","2006","0011","20060620","20060701","남가네설악추어탕 한모둠순대국","서울특별시 노원구 수락산로 212 1층 (상계동)","서울특별시 노원구 상계동  963번지 2호  1층","3100000-101-1999-06207","한식","추어탕","212.40","상계1동","상수도전용","02 9300885"
"3100000","2013","0453","20131104","20131210","신의주찹쌀순대","서울특별시 노원구 동일로203가길 29 (중계동브라운스톤중계  1층 144호 145호)","서울특별시 노원구 중계동  506번지  브라운스톤중계  1층 144호 145호","3100000-101-2010-00258","한식","순대국","79.04","중계2.3동","상수도전용","02  976 8749"
"3100000","2002","0380","20020520","20020628","참누렁소","서울특별시 노원구 공릉로63길 13 1층 (하계동)","서울특별시 노원구 하계동  276번지 6호  1층","3100000-101-1996-01778","한식","갈비탕","250.00","하계1동","상수도전용","02 9796400"
"3100000","2003","0417","20030919","20031002","제임스 키친","서울특별시 노원구 노해로81길 12-26 (상계동삼원빌딩2층)","서울특별시 노원구 상계동  328번지 9호  삼원빌딩2층","3100000-101-2001-07561","경양식","스파게티","122.67","상계2동","상수도전용","02 9524748"
"3100000","2003","0379","20030522","20030630","청학골","서울특별시 노원구 동일로192길 6 1층 (공릉동)","서울특별시 노원구 공릉동  395번지 17호  1층","3100000-101-1993-00773","한식","돼지갈비","240.92","공릉1동","상수도전용","02 9780055"
"3100000","2009","0015","20090706","20090710","신우정","서울특별시 노원구 공릉로46길 9 (공릉동1층)","서울특별시 노원구 공릉동  422번지 2호  1층","3100000-101-2008-00214","한식","버섯전골","75.00","공릉2동","","02  974 3346"
"3100000","2010","0002","20100531","20100721","채선당수락산점","서울특별시 노원구 동일로 1700 (상계동토마토파르코 225~230)","서울특별시 노원구 상계동  1267번지  토마토파르코 225~230","3100000-101-2007-00142","한식","샤브샤브","238.14","상계1동","","9302114"
"3100000","2009","0002","20090602","20090710","채선당","서울특별시 노원구 덕릉로 692 (중계동2층)","서울특별시 노원구 중계동  152번지 11호  2층","3100000-101-2008-00309","한식","샤브샤브","289.98","중계4동","","02  951 4149"
"3100000","2010","0005","20100604","20100721","참한우본가","서울특별시 노원구 공릉로58가길 14 1층 (하계동)","서울특별시 노원구 하계동  169번지 1호  1층","3100000-101-2000-07208","한식","등심","132.84","하계1동","상수도전용","02  948 1592"
"3100000","2010","0007","20100604","20100721","봉평메밀막국수","서울특별시 노원구 한글비석로20길 61 (중계동예담빌딩1층)","서울특별시 노원구 중계동  141번지 16호  예담빌딩1층","3100000-101-2004-00425","한식","막국수","84.16","중계4동","상수도전용","02 9391136"
"3100000","2007","0009","20070320","20070423","박대박","서울특별시 노원구 노해로75길 14-12 1층 (상계동)","서울특별시 노원구 상계동  704번지 3호  1층","3100000-101-1992-00563","한식","부대찌게","119.04","상계6.7동","상수도전용","02 9513775"
"3100000","2002","0350","20020520","20020628","동해식당","서울특별시 노원구 동일로217가길 23 지상2층 (상계동)","서울특별시 노원구 상계동  735번지 6호  지상2층","3100000-101-1991-00520","한식","복매운탕","133.22","상계6.7동","상수도전용","02 9305400"
"3100000","2002","0374","20020520","20020628","어원","서울특별시 노원구 한글비석로 254 대명프라자동 504 505호 (중계동)","서울특별시 노원구 중계동  364번지 22호 대명프라자 5층-504 505","3100000-101-1993-03284","일식","대구탕","195.89","중계본동","상수도전용","02938 9775"
"3100000","2005","0016","20050608","20050630","매일복집","서울특별시 노원구 동일로176길 42 (공릉동)","서울특별시 노원구 공릉동  633번지 1호  ","3100000-101-1997-02047","복어취급","복탕","92.89","공릉1동","상수도전용","02 9731747"
"3100000","2003","0397","20030619","20030630","시골생삼겹자연석돌구이","서울특별시 노원구 공릉로 325-3 (하계동)","서울특별시 노원구 하계동  180번지 20호  ","3100000-101-1997-01826","한식","삼겹살","58.35","하계1동","상수도전용","02  978 7234"
"3100000","2005","0015","20050608","20050630","지호한방삼계탕","서울특별시 노원구 공릉로34길 118 상가동 202 203호 (공릉동삼익2차아파트)","서울특별시 노원구 공릉동  754번지 상가 삼익2차아파트-202 203","3100000-101-2004-00519","한식","삼계탕","107.90","공릉2동","상수도전용","02 9482300"
"3100000","2021","0003","20211105","20211214","미가양꼬치","서울특별시 노원구 석계로 31 2층 (월계동)","서울특별시 노원구 월계동  73번지 13호  ","3100000-101-1999-06580","한식","양꼬치","82.40","월계1동","상수도전용","02 9423432"
"3100000","2006","0019","20060620","20060701","한티옥","서울특별시 노원구 동일로 1414 9층 (상계동 롯데백화점 노원점)","서울특별시 노원구 상계동  713번지  롯데백화점 노원점 9층","3100000-101-2005-00305","한식","냉면","128.04","상계2동","상수도전용","02 9502938"
"3100000","2006","0017","20060620","20060701","라이스 앤 라이스 노원점","서울특별시 노원구 동일로 1414 (상계동롯데백화점노원점 9층)","서울특별시 노원구 상계동  713번지  롯데백화점노원점 9층","3100000-101-2005-00398","경양식","오무라이스","214.23","상계2동","상수도전용","02  950 2985"
"3100000","2017","0095","20171128","20171207","원할머니보쌈수락산점","서울특별시 노원구 동일로 1596 1층 (상계동 송헌빌딩)","서울특별시 노원구 상계동  966번지 1호  송헌빌딩1층","3100000-101-1993-00868","한식","보쌈","113.30","상계1동","상수도전용","02 9332517"
"3100000","2017","0100","20171201","20171207","스시다네(タネ)","서울특별시 노원구 한글비석로1길 33 1층 (하계동)","서울특별시 노원구 하계동  208번지 5호  1층","3100000-101-2017-00078","일식","회초밥","192.91","하계1동","","02  973 0003"
"3100000","2017","0096","20171204","20171207","춘보식당","서울특별시 노원구 섬밭로 56 (공릉동)","서울특별시 노원구 공릉동  571번지 30호  ","3100000-101-1997-02044","한식","칼국수","28.12","공릉1동","상수도전용","02 9752407"
"3100000","2017","0097","20171129","20171207","예촌 밥상","서울특별시 노원구 상계로7길 1 1층 (상계동)","서울특별시 노원구 상계동  349번지 52호  1층","3100000-101-2006-00442","한식","해장국","178.22","상계2동","상수도전용","02 9333395"
"3100000","2004","0046","20040319","20040402","논골집","서울특별시 노원구 노해로 517-3 12층 (상계동)","서울특별시 노원구 상계동  323번지 15호  12층","3100000-101-2002-07836","한식","갈비살","162.60","상계2동","","02 9300080"
"3100000","2020","0001","20201027","20201217","장천","서울특별시 노원구 동일로217가길 11 2층 (상계동)","서울특별시 노원구 상계동  733번지 2호  2층","3100000-101-1994-01103","한식","짬뽕 볶음밥","118.70","상계6.7동","상수도전용","02935 8787"
"3100000","2020","0014","20201027","20201217","미스터아구","서울특별시 노원구 덕릉로 744 금강빌딩 1층 (상계동)","서울특별시 노원구 상계동  95번지 180호  금강빌딩 1층","3100000-101-2004-00524","한식","아구찜","198.27","상계3.4동","상수도전용","02  939 4020"
"3100000","2020","0015","20201027","20201217","기와집","서울특별시 노원구 석계로 35 석산빌딩 1층 (월계동)","서울특별시 노원구 월계동  73번지 2호  석산빌딩 1층","3100000-101-2001-07525","한식","갈비구이","193.88","월계1동","상수도전용","02 9172111"
"3100000","2020","0008","20201027","20201217","맛찬들3.5왕소금구이노원점","서울특별시 노원구 상계로 102 1층 (상계동)","서울특별시 노원구 상계동  368번지 9호  1층","3100000-101-2000-07214","식육(숯불구이)","삼겹살","89.60","상계2동","상수도전용","02 9326777"
"3100000","2020","0016","20201028","20201217","진짜루","서울특별시 노원구 광운로 33 지하층 (월계동)","서울특별시 노원구 월계동  402번지 19호  ","3100000-101-2000-07124","중국식","짜장면","164.28","월계1동","상수도전용","02 9186282"
"3100000","2020","0009","20201027","20201217","호남해물탕","서울특별시 노원구 노해로81길 22-17 1층 (상계동)","서울특별시 노원구 상계동  340번지 3호  1층","3100000-101-2011-00066","한식","해물탕","207.60","상계2동","","02  934 4226"
"3100000","2020","0002","20201027","20201217","한그릇뚝닭","서울특별시 노원구 동일로 1345 인천빌딩 2층 203호 (상계동)","서울특별시 노원구 상계동  763번지 6호  인천빌딩","3100000-101-2019-00080","한식","삼계탕","86.88","상계6.7동","","02  952 3338"
"3100000","2020","0003","20201027","20201217","총각네곱창가게","서울특별시 노원구 동일로 1323 202호 (상계동)","서울특별시 노원구 상계동  764번지 1호  -202","3100000-101-2009-00304","한식","야채곱창","115.32","상계6.7동","","02 9521123"
"3100000","2020","0004","20201027","20201217","청암회관","서울특별시 노원구 한글비석로8길 29 (중계동)","서울특별시 노원구 중계동  364번지 14호  ","3100000-101-1994-01279","한식","돼지갈비","95.65","중계본동","상수도전용","0209300202"
"3100000","2020","0005","20201027","20201217","크래버 대게나라 노원점","서울특별시 노원구 한글비석로 326 중계주공아파트2단지목욕탕상가 12층 (중계동)","서울특별시 노원구 중계동  369번지 9호  중계주공아파트2단지목욕탕상가","3100000-101-1995-06253","한식","대게","534.87","중계4동","","0233910995"
"3100000","2020","0011","20201027","20201217","용상 중화요리","서울특별시 노원구 상계로5길 31 보광빌딩 2층 (상계동)","서울특별시 노원구 상계동  594번지 2호  보광빌딩","3100000-101-2019-00356","중국식","짜장면","274.15","상계2동","","02 9307776"
"3100000","2020","0006","20201027","20201217","중국대반점","서울특별시 노원구 섬밭로 258 건영옴니백화점 5층 (중계동)","서울특별시 노원구 중계동  506번지 1호  건영옴니백화점 5층","3100000-101-2007-00202","중국식","짜장면","437.20","중계2.3동","","02   9491887"
"3100000","2020","0012","20201027","20201217","설화","서울특별시 노원구 상계로5길 12 202-1호 (상계동 동양메이저아파트)","서울특별시 노원구 상계동  1305번지  동양메이저아파트","3100000-101-2020-00280","중국식","짜장면","82.65","상계2동","","02 9334485"
"3100000","2020","0013","20201027","20201217","감악산 왕솥뚜껑","서울특별시 노원구 상계로7길 23 문화빌딩 1층 (상계동)","서울특별시 노원구 상계동  363번지 3호  문화빌딩","3100000-101-2002-07553","한식","삼겹살","150.66","상계2동","상수도전용","9345432"
"3100000","2013","0449","20131104","20131210","마시조와","서울특별시 노원구 동일로242길 16-3 (상계동)","서울특별시 노원구 상계동  1119번지 54호  ","3100000-101-2012-00073","한식","등심","72.70","상계1동","","02  931 6300"
"3100000","2013","0447","20131104","20131210","천수 한방 삼계탕(수락산역점)","서울특별시 노원구 동일로243길 23 1층 (상계동)","서울특별시 노원구 상계동  1132번지 66호  ","3100000-101-2007-00118","한식","삼계탕","81.60","상계1동","","9362727"
"3100000","2005","0012","20050314","20050331","소문난감자탕","서울특별시 노원구 덕릉로 694 수암약국 1층 (중계동)","서울특별시 노원구 중계동  152번지 9호  수암약국 1층","3100000-101-2004-00418","한식","뼈해장국","105.35","중계4동","상수도전용","33919174"
"3100000","2021","0006","20211105","20211214","스시웨이","서울특별시 노원구 동일로 1374 (상계동 2층)","서울특별시 노원구 상계동  749번지  2층","3100000-101-2012-00159","일식","초밥","90.00","상계6.7동","","02   9353774"
"3100000","2008","0013","20080609","20080710","주식회사 이춘복참치노원","서울특별시 노원구 노해로85길 10-7 (상계동1층2층)","서울특별시 노원구 상계동  324번지 5호  1층2층","3100000-101-2000-06890","일식","참치회","170.49","상계2동","상수도전용","02   9514558"
"3100000","2008","0004","20080609","20080710","명품장어구이","서울특별시 노원구 노해로75길 14-22 이화빌딩 1층 (상계동)","서울특별시 노원구 상계동  708번지 2호  이화빌딩 1층","3100000-101-1993-00911","한식","장어구이","102.48","상계6.7동","상수도전용","02  951 5521"
"3100000","2002","0094","20020522","20020628","참만나","서울특별시 노원구 화랑로 443 3층 (공릉동)","서울특별시 노원구 공릉동  670번지 7호  3층","3100000-101-1997-02019","한식","돼지갈비","246.20","공릉1동","상수도전용","02 9741500"
"3100000","2002","0354","20020520","20020628","금화반점","서울특별시 노원구 동일로 1352 3층 (상계동)","서울특별시 노원구 상계동  749번지 7호  3층","3100000-101-1993-02446","중국식","짜장면짬뽕","189.14","상계6.7동","상수도전용","0209383335"
"3100000","2002","0346","20020520","20020628","동경1993","서울특별시 노원구 노해로75길 14-27 (상계동 2층)","서울특별시 노원구 상계동  707번지 4호  2층","3100000-101-1994-03296","일식","대구탕","148.16","상계6.7동","상수도전용","02 9345777"
"3100000","2002","0008","20020522","20020628","김용희 참치","서울특별시 노원구 동일로176길 3 1층 (공릉동)","서울특별시 노원구 공릉동  596번지 12호  1층","3100000-101-1995-03327","일식","참치회","147.43","공릉1동","상수도전용","02 9794042"
"3100000","2008","0019","20080609","20080710","주)탐라도","서울특별시 노원구 동일로 1101 (공릉동하니빌딩 2층)","서울특별시 노원구 공릉동  323번지 35호  하니빌딩 2층","3100000-101-1996-01710","일식","활어회","267.52","공릉1동","상수도전용","02 9720012"
"3100000","2015","0016","20151209","20151209","육대장 상계점","서울특별시 노원구 수락산로 212 1층 (상계동)","서울특별시 노원구 상계동  963번지 2호  1층","3100000-101-2012-00022","한식","육개장","198.00","상계1동","","02  930 0777"
"3100000","2018","0093","20181030","20181221","팔각도 노원역점","서울특별시 노원구 노해로 517 1층 (상계동)","서울특별시 노원구 상계동  323번지 16호  1층","3100000-101-2017-00262","한식","함흥냉면 눈꽃등심","207.90","상계2동","","02  932 3775"
"3100000","2018","0094","20181030","20181221","수락산풍천장어","서울특별시 노원구 동일로242길 48 다온빌딩 1층 (상계동)","서울특별시 노원구 상계동  1008번지 20호  다온빌딩","3100000-101-2016-00072","한식","장어구이","69.50","상계1동","상수도전용","02 9488466"
"3100000","2020","0007","20201030","20201217","감동식당","서울특별시 노원구 한글비석로47길 58 1층 (상계동)","서울특별시 노원구 상계동  434번지 49호  1층","3100000-101-2019-00095","한식","등갈비찜","111.80","상계5동","상수도전용","07075434481"
"3100000","2012","0001","20111114","20120109","조박사아구찜","서울특별시 노원구 노해로 490 (상계동 724-1)","서울특별시 노원구 상계동  724번지 1호  ","3100000-101-1990-00323","한식","아구찜","77.40","상계6.7동","상수도전용","02 9349926"
"3100000","2006","0026","20060620","20060701","(유)아웃백스테이크하우스코리아 노원점","서울특별시 노원구 동일로 1419 (상계동디와이빌딩 12층)","서울특별시 노원구 상계동  711번지 12호  디와이빌딩 12층","3100000-101-2005-00209","경양식","스테이크","625.37","상계6.7동","상수도전용","9385471"
"3100000","2008","0012","20080609","20080710","한동길감자탕","서울특별시 노원구 공릉로70길 8-3 1층 (하계동)","서울특별시 노원구 하계동  208번지 23호  1층","3100000-101-2003-00268","한식","뼈해장국","101.97","하계1동","상수도전용","9735913"
"3100000","2002","0351","20020520","20020628","우정낙지","서울특별시 노원구 동일로217가길 23 (상계동2층)","서울특별시 노원구 상계동  735번지 6호  2층","3100000-101-2000-06771","한식","낙지볶음","145.50","상계6.7동","상수도전용","0233923344"
"3100000","2012","443 ","20121115","20121228","횡성목장","서울특별시 노원구 노해로75길 14-19 (상계동)","서울특별시 노원구 상계동  707번지 1호  ","3100000-101-1994-01137","한식","한우등심","89.10","상계6.7동","상수도전용","02 9355418"
"3100000","2013","0448","20131104","20131210","달인보쌈","서울특별시 노원구 동일로 1598 지하1층 (상계동)","서울특별시 노원구 상계동  964번지 5호  ","3100000-101-2009-00318","한식","보쌈","143.48","상계1동","","02  951 5553"
"3100000","2018","0092","20181030","20181221","평창메밀막국수(본점)","서울특별시 노원구 동일로242가길 14-8 1층 (상계동)","서울특별시 노원구 상계동  1119번지 16호  1층","3100000-101-2012-00062","한식","메밀막국수","150.06","상계1동","","02  933 7077"
"3100000","2002","0150","20020522","20020628","먹보네쌈밥","서울특별시 노원구 동일로230가길 15 108109호 (상계동 우방아파트상가)","서울특별시 노원구 상계동  1295번지  우방아파트상가 108109호","3100000-101-1988-00172","한식","쌈밥","90.45","상계1동","상수도전용","02 9347151"
"3100000","2009","0013","20090609","20090710","명태이야기","서울특별시 노원구 석계로18길 13 (월계동)","서울특별시 노원구 월계동  379번지 30호  ","3100000-101-2004-00349","한식","버섯샤브","44.06","월계1동","상수도전용","9431121"
"3100000","2003","0436","20030319","20030402","한국피자헛중계본점","서울특별시 노원구 한글비석로15길 27 월산빌딩 1층 (중계동)","서울특별시 노원구 중계동  430번지 37호  월산빌딩 1층","3100000-101-1999-06190","기타","피자","135.47","중계4동","상수도전용","02 9310613"
"3100000","2020","018 ","20201228","20201230","뽕？","서울특별시 노원구 한글비석로49길 27 (상계동)","서울특별시 노원구 상계동  456번지 100호  ","3100000-101-2007-00140","중국식","짬뽕","43.68","상계5동","","02 9340629"
"3100000","2019","98  ","20190920","20191030","수락이오냉면","서울특별시 노원구 동일로237다길 7 창일빌딩 (상계동)","서울특별시 노원구 상계동  1048번지 10호  창일빌딩","3100000-101-2019-00208","한식","냉면","88.10","상계1동","","02 9352515"
"3100000","2021","0004","20211105","20211214","오감닭도리탕","서울특별시 노원구 석계로 13 (월계동)","서울특별시 노원구 월계동  63번지 5호  ","3100000-101-2004-00487","한식","닭볶음탕","53.86","월계1동","상수도전용","9090107"
"3100000","2021","0007","20211105","20211214","백송춘천닭갈비","서울특별시 노원구 동일로242길 39 인성빌딩 (상계동)","서울특별시 노원구 상계동  1120번지 88호  인성빌딩","3100000-101-2018-00081","한식","닭갈비","87.32","상계1동","상수도전용","02   9399953"
"3100000","2021","0005","20211105","20211214","장안동본참치 태릉직영점","서울특별시 노원구 동일로174길 7 1층 (공릉동)","서울특별시 노원구 공릉동  617번지 18호  1층","3100000-101-2011-00284","한식","참치회","148.00","공릉1동","","02 4959544"
"3100000","2021","0008","20211105","20211214","신라강호","서울특별시 노원구 한글비석로 269 마들플라자 2층 207208호 (중계동)","서울특별시 노원구 중계동  359번지 9호  마들플라자","3100000-101-2021-00236","외국음식전문점(인도태국등)","마라탕","97.50","중계1동","","02 9368887"
"3100000","2021","0001","20211105","20211214","전주콩나루콩나물국밥","서울특별시 노원구 노해로75길 14-25 (상계동)","서울특별시 노원구 상계동  707번지 3호  ","3100000-101-1993-04077","한식","콩나물국밥","92.29","상계6.7동","상수도전용","02 9307111"
"3100000","2021","0002","20211105","20211214","산골식당","서울특별시 노원구 한글비석로15길 11 1층 (중계동)","서울특별시 노원구 중계동  450번지 18호  1층","3100000-101-1999-05943","한식","만두전골","179.58","중계4동","상수도전용","02 9370333"
"3100000","2008","0002","20080609","20080710","아바이토종순대국","서울특별시 노원구 동일로203가길 29 (중계동브라운스톤 중계 107108109호)","서울특별시 노원구 중계동  506번지  브라운스톤 중계 107108109호","3100000-101-2006-00267","한식","추어탕","103.75","중계2.3동","","02 9731170"
"3100000","2019","0001","20190920","20191030","청춘남원추어탕","서울특별시 노원구 동일로 1383 108호 (상계동 상계주공3단지아파트)","서울특별시 노원구 상계동  730번지 2호  상계주공3단지아파트-108","3100000-101-1998-02513","한식","추어탕","28.47","상계6.7동","상수도전용","02 9318242"
"3100000","2019","0002","20190920","20191030","고바우소곱창","서울특별시 노원구 동일로217가길 39 (상계동)","서울특별시 노원구 상계동  735번지 2호  ","3100000-101-1999-06351","한식","소곱창","66.60","상계6.7동","상수도전용","02 9385142"
"3100000","2002","0345","20020520","20020628","원명품생태","서울특별시 노원구 노해로75길 14-27 (상계동)","서울특별시 노원구 상계동  707번지 4호  1층","3100000-101-1992-00632","한식","생태찌개","108.31","상계6.7동","상수도전용","02 9394208"
"3100000","2002","0371","20020520","20020628","DNJ","서울특별시 노원구 노원로 244 보스턴 산부인과 1층 (하계동)","서울특별시 노원구 하계동  256번지 11호  보스턴 산부인과","3100000-101-1997-01969","중국식","짜장면짬뽕","341.66","하계1동","상수도전용","02 9396700"
